% Handlabelling data is arranged in 3 columns: handlabeller1 and handlabeller2 indicate the first two experts, handlabeller_final column contains the final, tie-breaking labels.
% Labels in these columns are to be interpreted as follows:
%   - 0 is UNKNOWN
%   - 1 is FIX (fixation)
%   - 2 is SACCADE
%   - 3 is SP (smooth pursuit)
%   - 4 is NOISE
% 
%@METADATA width_px 1280.0
%@METADATA height_px 720.0
%@METADATA width_mm 400.0
%@METADATA height_mm 225.0
%@METADATA distance_mm 450.0
@RELATION gaze_labels

@ATTRIBUTE time INTEGER
@ATTRIBUTE x NUMERIC
@ATTRIBUTE y NUMERIC
@ATTRIBUTE confidence NUMERIC
@ATTRIBUTE handlabeller1 INTEGER
@ATTRIBUTE handlabeller2 INTEGER
@ATTRIBUTE handlabeller_final INTEGER

@DATA
7454000,1124.5,459.1,1.0,1,1,1
7458000,1125.6,459.5,1.0,1,1,1
7462000,1127.8,459.3,1.0,1,1,1
7466000,1128.4,459.5,1.0,1,1,1
7470000,1130.0,459.6,1.0,1,1,1
7474000,1130.0,461.0,1.0,1,1,1
7478000,1130.0,461.5,1.0,1,1,1
7482000,1129.8,461.4,1.0,1,1,1
7486000,1129.8,462.3,1.0,1,1,1
7490000,1129.7,462.7,1.0,1,1,1
7494000,1129.6,462.9,1.0,1,1,1
7498000,1129.6,463.1,1.0,1,1,1
7502000,1129.8,464.0,1.0,1,1,1
7506000,1129.9,464.4,1.0,1,1,1
7510000,1130.6,466.1,1.0,1,1,1
7514000,1130.9,467.8,1.0,1,1,1
7518000,1131.0,468.0,1.0,1,1,1
7522000,1132.1,468.1,1.0,1,1,1
7526000,1132.3,468.3,1.0,1,1,1
7530000,1133.3,468.4,1.0,1,1,1
7534000,1133.8,468.5,1.0,1,1,1
7538000,1134.3,468.5,1.0,1,1,1
7542000,1134.5,468.3,1.0,1,1,1
7546000,1134.7,468.3,1.0,1,1,1
7550000,1134.6,467.4,1.0,1,1,1
7554000,1134.5,466.5,1.0,1,1,1
7558000,1134.4,466.4,1.0,1,1,1
7562000,1134.4,466.4,1.0,1,1,1
7566000,1135.3,466.2,1.0,1,1,1
7570000,1135.8,466.4,1.0,1,1,1
7575000,1136.9,466.5,1.0,1,1,1
7579000,1137.2,466.7,1.0,1,1,1
7583000,1137.3,466.8,1.0,1,1,1
7587000,1137.1,467.3,1.0,1,1,1
7591000,1137.1,467.3,1.0,1,1,1
7595000,1137.0,467.3,1.0,1,1,1
7599000,1137.0,468.0,1.0,1,1,1
7603000,1136.7,467.9,1.0,1,1,1
7607000,1136.8,468.9,1.0,1,1,1
7610000,1136.9,469.1,1.0,1,1,1
7614000,1137.0,469.3,1.0,1,1,1
7618000,1137.0,469.2,1.0,1,1,1
7622000,1137.0,469.2,1.0,1,1,1
7626000,1137.4,469.2,1.0,1,1,1
7630000,1137.3,469.1,1.0,1,1,1
7634000,1137.5,469.0,1.0,1,1,1
7638000,1137.7,468.9,1.0,1,1,1
7642000,1138.2,469.1,1.0,1,1,1
7646000,1138.3,469.3,1.0,1,1,1
7650000,1138.3,469.4,1.0,1,1,1
7654000,1138.0,470.7,1.0,1,1,1
7658000,1137.8,470.6,1.0,1,1,1
7662000,1138.2,470.4,1.0,1,1,1
7666000,1138.5,470.0,1.0,1,1,1
7670000,1139.4,469.6,1.0,1,1,1
7675000,1139.6,468.6,1.0,1,1,1
7679000,1140.0,468.8,1.0,1,1,1
7683000,1140.7,468.4,1.0,1,1,1
7687000,1140.8,468.2,1.0,1,1,1
7691000,1141.8,467.4,1.0,1,1,1
7695000,1141.6,466.4,1.0,1,1,1
7699000,1141.7,466.2,1.0,1,1,1
7703000,1141.8,466.1,1.0,1,1,1
7707000,1141.9,466.3,1.0,1,1,1
7710000,1142.0,466.6,1.0,1,1,1
7714000,1142.3,466.5,1.0,1,1,1
7718000,1142.4,466.9,1.0,1,1,1
7722000,1142.4,467.1,1.0,1,1,1
7726000,1142.7,467.3,1.0,1,1,1
7730000,1142.9,467.2,1.0,1,1,1
7734000,1143.8,466.9,1.0,1,1,1
7738000,1143.7,466.3,1.0,1,1,1
7742000,1143.8,466.4,1.0,1,1,1
7746000,1144.0,466.7,1.0,1,1,1
7750000,1143.9,467.0,1.0,1,1,1
7754000,1143.7,467.1,1.0,1,1,1
7758000,1143.1,467.6,1.0,1,1,2
7762000,1142.8,466.8,1.0,1,1,2
7766000,1135.5,466.9,1.0,1,1,2
7770000,1132.2,464.9,1.0,1,1,2
7774000,1132.6,458.3,1.0,1,1,2
7778000,1132.9,451.6,1.0,1,1,2
7782000,1133.9,451.2,1.0,1,1,2
7786000,1135.0,450.9,1.0,1,1,1
7790000,1135.1,450.8,1.0,1,1,1
7794000,1135.4,452.6,1.0,1,1,1
7798000,1135.5,452.7,1.0,1,1,1
7802000,1135.5,452.5,1.0,1,1,1
7806000,1135.6,452.4,1.0,1,1,1
7810000,1136.0,452.2,1.0,1,1,1
7814000,1136.2,452.1,1.0,1,1,1
7818000,1136.4,452.0,1.0,1,1,1
7822000,1136.6,452.0,1.0,1,1,1
7826000,1136.6,452.1,1.0,1,1,1
7830000,1136.6,452.1,1.0,1,1,1
7834000,1136.7,452.2,1.0,1,1,1
7838000,1136.8,452.3,1.0,1,1,1
7843000,1136.8,452.2,1.0,1,1,1
7847000,1136.8,452.1,1.0,1,1,1
7851000,1137.2,452.0,1.0,1,1,1
7855000,1137.2,451.8,1.0,1,1,1
7859000,1137.4,451.0,1.0,1,1,1
7863000,1137.6,451.0,1.0,1,1,1
7867000,1137.6,450.9,1.0,1,1,1
7871000,1137.6,450.8,1.0,1,1,1
7874000,1137.6,450.7,1.0,1,1,1
7878000,1138.2,450.7,1.0,1,1,1
7882000,1138.8,450.8,1.0,1,1,1
7886000,1138.7,450.8,1.0,1,1,1
7890000,1138.7,450.8,1.0,1,1,1
7894000,1138.5,450.8,1.0,1,1,1
7898000,1138.2,450.6,1.0,1,1,1
7902000,1138.1,450.3,1.0,1,1,1
7906000,1138.1,450.2,1.0,1,1,1
7910000,1138.3,450.2,1.0,1,1,1
7914000,1138.5,450.3,1.0,1,1,1
7918000,1139.0,450.1,1.0,1,1,1
7922000,1138.7,450.1,1.0,1,1,1
7926000,1138.4,449.7,1.0,1,1,1
7930000,1137.7,448.3,1.0,1,1,1
7934000,1132.3,446.3,1.0,2,2,2
7938000,1123.2,430.5,1.0,2,2,2
7943000,1109.5,395.5,1.0,2,2,2
7947000,1104.3,361.4,1.0,2,2,2
7951000,1100.7,330.6,1.0,2,2,2
7955000,1098.8,316.0,1.0,2,2,2
7959000,1095.2,309.7,1.0,2,2,2
7963000,1092.6,312.2,1.0,2,2,2
7967000,1091.6,314.4,1.0,2,2,2
7971000,1090.4,315.0,1.0,2,2,2
7974000,1090.3,314.5,1.0,1,1,1
7978000,1090.2,313.9,1.0,1,1,1
7982000,1090.1,311.8,1.0,1,1,1
7986000,1090.1,311.3,1.0,1,1,1
7990000,1089.9,311.6,1.0,1,1,1
7994000,1089.9,311.8,1.0,1,1,1
7998000,1089.9,312.4,1.0,1,1,1
8002000,1089.9,312.2,1.0,1,1,1
8006000,1089.9,312.2,1.0,1,1,1
8010000,1089.9,312.3,1.0,1,1,1
8014000,1089.9,312.6,1.0,1,1,1
8018000,1089.7,312.0,1.0,1,1,1
8022000,1089.6,312.1,1.0,1,1,1
8026000,1089.6,312.2,1.0,1,1,1
8030000,1089.6,312.5,1.0,1,1,1
8034000,1090.1,312.5,1.0,1,1,1
8038000,1090.3,312.4,1.0,1,1,1
8043000,1090.5,312.4,1.0,1,1,1
8047000,1090.5,312.3,1.0,1,1,1
8051000,1090.3,312.7,1.0,1,1,1
8055000,1090.3,313.1,1.0,1,1,1
8059000,1090.2,313.7,1.0,1,1,1
8063000,1090.2,313.9,1.0,1,1,1
8067000,1090.1,314.0,1.0,1,1,1
8071000,1090.4,314.3,1.0,1,1,1
8074000,1090.4,314.4,1.0,1,1,1
8078000,1090.3,314.5,1.0,1,1,1
8082000,1090.2,314.2,1.0,1,1,1
8086000,1089.8,314.2,1.0,1,1,1
8090000,1089.3,314.4,1.0,1,1,1
8094000,1089.1,313.9,1.0,1,1,1
8098000,1089.2,314.0,1.0,1,1,1
8102000,1089.3,314.1,1.0,1,1,1
8106000,1088.8,314.0,1.0,1,1,1
8110000,1088.8,314.7,1.0,1,1,1
8114000,1088.8,314.9,1.0,1,1,1
8118000,1088.9,315.1,1.0,1,1,1
8122000,1088.7,315.6,1.0,1,1,1
8126000,1088.4,315.7,1.0,1,1,1
8130000,1088.6,315.4,1.0,1,1,1
8134000,1088.3,315.7,1.0,1,1,1
8138000,1088.1,315.7,1.0,1,1,1
8142000,1088.5,315.9,1.0,1,1,1
8146000,1089.0,316.1,1.0,1,1,1
8150000,1089.4,315.8,1.0,1,1,1
8154000,1089.9,315.7,1.0,1,1,1
8158000,1090.1,315.7,1.0,1,1,1
8162000,1090.3,315.8,1.0,1,1,1
8166000,1090.6,315.9,1.0,1,1,1
8170000,1090.5,316.4,1.0,1,1,1
8174000,1090.4,316.4,1.0,1,1,1
8178000,1089.9,316.6,1.0,1,1,1
8182000,1089.9,326.6,1.0,2,2,2
8186000,1077.0,337.0,1.0,2,2,2
8190000,1052.2,358.0,1.0,2,2,2
8194000,1011.2,381.6,1.0,2,2,2
8198000,972.0,408.5,1.0,2,2,2
8202000,933.8,423.2,1.0,2,2,2
8206000,902.2,437.0,1.0,2,2,2
8211000,871.2,448.4,1.0,2,2,2
8215000,850.1,460.5,1.0,2,2,2
8219000,841.2,466.0,1.0,2,2,2
8223000,831.0,465.9,1.0,2,2,2
8227000,830.3,465.5,1.0,2,2,2
8231000,829.9,465.4,1.0,1,1,1
8235000,829.6,465.5,1.0,1,1,1
8239000,828.0,465.6,1.0,1,1,1
8242000,826.4,465.7,1.0,1,1,1
8246000,826.3,467.2,1.0,1,1,1
8250000,826.6,467.8,1.0,1,1,1
8254000,827.0,468.3,1.0,1,1,1
8258000,827.5,468.6,1.0,1,1,1
8262000,827.8,469.7,1.0,1,1,1
8266000,828.6,469.8,1.0,1,1,1
8270000,828.8,470.1,1.0,1,1,1
8274000,829.0,470.4,1.0,1,1,1
8278000,829.0,470.7,1.0,1,1,1
8282000,829.2,471.4,1.0,1,1,1
8286000,829.5,472.2,1.0,1,1,1
8290000,829.4,472.4,1.0,1,1,1
8294000,829.7,472.4,1.0,1,1,1
8298000,829.7,472.5,1.0,1,1,1
8302000,829.7,472.4,1.0,1,1,1
8306000,830.4,472.4,1.0,1,1,1
8311000,831.1,472.5,1.0,1,1,1
8315000,831.3,472.6,1.0,1,1,1
8319000,831.6,472.7,1.0,1,1,1
8323000,831.6,472.6,1.0,1,1,1
8327000,831.5,472.5,1.0,1,1,1
8331000,831.1,472.5,1.0,1,1,1
8335000,830.9,472.5,1.0,1,1,1
8339000,830.9,472.7,1.0,1,1,1
8342000,830.9,472.6,1.0,1,1,1
8346000,831.0,472.5,1.0,1,1,1
8350000,831.0,471.9,1.0,1,1,1
8354000,830.9,471.8,1.0,1,1,1
8358000,830.9,471.8,1.0,1,1,1
8362000,830.9,471.9,1.0,1,1,1
8366000,830.9,472.0,1.0,1,1,1
8370000,831.0,472.0,1.0,1,1,1
8374000,831.1,471.8,1.0,1,1,1
8378000,831.6,473.0,1.0,1,1,1
8382000,831.8,473.2,1.0,1,1,1
8386000,831.8,473.3,1.0,1,1,1
8390000,832.0,473.3,1.0,1,1,1
8394000,832.0,473.4,1.0,1,1,1
8398000,831.9,473.5,1.0,1,1,1
8402000,831.9,473.5,1.0,1,1,1
8406000,831.7,473.6,1.0,1,1,1
8410000,831.5,473.6,1.0,1,1,1
8414000,831.1,473.6,1.0,1,1,1
8418000,830.7,473.7,1.0,1,1,1
8422000,830.2,473.8,1.0,1,1,1
8426000,825.4,473.2,1.0,2,2,2
8430000,808.0,473.0,1.0,2,2,2
8434000,774.2,472.5,1.0,2,2,2
8438000,730.2,470.2,1.0,2,2,2
8442000,691.6,464.3,1.0,2,2,2
8446000,653.6,462.0,1.0,2,2,2
8450000,623.0,465.1,1.0,2,2,2
8454000,597.0,467.6,1.0,2,2,2
8458000,590.2,467.3,1.0,2,2,2
8462000,586.8,466.7,1.0,2,2,2
8466000,585.6,464.4,1.0,2,2,2
8470000,584.1,459.2,1.0,2,2,2
8474000,583.6,457.9,1.0,2,2,2
8478000,583.2,457.8,1.0,1,1,1
8482000,582.3,459.0,1.0,1,1,1
8486000,581.7,459.6,1.0,1,1,1
8490000,582.2,462.0,1.0,1,1,1
8494000,582.6,462.7,1.0,1,1,1
8498000,583.4,462.7,1.0,1,1,1
8502000,585.3,462.7,1.0,1,1,1
8506000,585.9,463.5,1.0,1,1,1
8510000,586.6,464.1,1.0,1,1,1
8514000,586.6,464.3,1.0,1,1,1
8518000,586.7,464.4,1.0,1,1,1
8522000,586.6,464.8,1.0,1,1,1
8526000,586.6,465.1,1.0,1,1,1
8530000,586.7,465.6,1.0,1,1,1
8534000,586.8,465.8,1.0,1,1,1
8538000,587.1,465.7,1.0,1,1,1
8542000,587.3,465.7,1.0,1,1,1
8546000,587.5,465.6,1.0,1,1,1
8550000,587.7,465.8,1.0,1,1,1
8554000,587.8,465.2,1.0,1,1,1
8558000,587.4,464.9,1.0,1,1,1
8562000,587.0,464.6,1.0,1,1,1
8566000,585.9,465.9,1.0,1,1,1
8570000,566.2,468.1,1.0,2,2,2
8575000,518.5,473.0,1.0,2,2,2
8579000,461.8,478.9,1.0,2,2,2
8583000,397.1,480.8,1.0,2,2,2
8587000,339.7,480.4,1.0,2,2,2
8591000,292.2,479.2,1.0,2,2,2
8595000,240.8,481.2,1.0,2,2,2
8599000,193.4,482.6,1.0,2,2,2
8603000,149.9,485.7,1.0,2,2,2
8607000,107.6,489.7,1.0,2,2,2
8610000,73.4,486.0,1.0,2,2,2
8614000,47.8,483.0,1.0,2,2,2
8618000,30.4,486.7,1.0,2,2,2
8622000,31.3,486.9,1.0,2,2,2
8626000,32.1,486.2,1.0,1,2,1
8630000,34.7,486.3,1.0,1,2,1
8634000,37.0,486.6,1.0,1,2,1
8638000,37.9,488.5,1.0,1,2,1
8642000,39.5,490.5,1.0,1,2,1
8646000,39.7,493.1,1.0,1,2,1
8650000,42.8,497.2,1.0,1,2,1
8654000,46.5,498.1,1.0,1,2,1
8658000,48.9,500.2,1.0,1,1,1
8662000,50.9,502.0,1.0,1,1,1
8666000,51.2,503.5,1.0,1,1,1
8670000,51.4,504.2,1.0,1,1,1
8675000,51.5,505.7,1.0,1,1,1
8679000,52.5,507.3,1.0,1,1,1
8683000,52.5,508.1,1.0,1,1,1
8687000,52.8,509.0,1.0,1,1,1
8691000,53.2,510.7,1.0,1,1,1
8695000,53.5,512.4,1.0,1,1,1
8699000,53.4,512.6,1.0,1,1,1
8703000,53.4,512.8,1.0,1,1,1
8707000,53.4,513.8,1.0,1,1,1
8710000,53.6,514.7,1.0,1,1,1
8714000,54.1,514.9,1.0,1,1,1
8718000,54.6,515.1,1.0,1,1,1
8722000,55.1,516.0,1.0,1,1,1
8726000,55.2,516.8,1.0,1,1,1
8730000,55.2,516.7,1.0,1,1,1
8734000,55.6,516.6,1.0,1,1,1
8738000,56.1,516.0,1.0,1,1,1
8742000,56.3,515.4,1.0,1,1,1
8746000,56.6,515.4,1.0,1,1,1
8750000,56.9,515.6,1.0,1,1,1
8754000,56.9,515.4,1.0,1,1,1
8758000,57.0,515.3,1.0,1,1,1
8762000,57.1,514.7,1.0,1,1,1
8766000,57.1,514.5,1.0,1,1,1
8770000,57.2,514.3,1.0,1,1,1
8774000,57.4,514.2,1.0,1,1,1
8778000,57.7,514.5,1.0,1,1,1
8782000,58.3,514.7,1.0,2,1,4
8786000,56.5,515.0,1.0,2,1,4
8790000,54.6,514.4,1.0,2,4,4
8794000,50.8,513.5,1.0,2,4,4
8798000,37.2,509.7,1.0,2,4,4
8802000,15.1,497.1,1.0,2,4,4
8806000,-2.3,485.0,1.0,2,4,4
8810000,-4.5,462.0,1.0,2,4,4
8814000,-5.3,461.2,1.0,2,4,4
8818000,-4.2,460.7,1.0,2,4,4
8822000,-3.1,460.3,1.0,2,4,4
8826000,-2.1,459.8,1.0,2,4,4
8830000,-1.8,459.6,1.0,2,4,4
8834000,-1.5,458.4,1.0,2,4,4
8838000,-1.3,457.8,1.0,2,4,4
8842000,-1.2,458.1,1.0,2,4,4
8846000,-1.3,458.2,1.0,1,4,4
8850000,-1.3,458.7,1.0,1,4,4
8854000,-1.3,459.7,1.0,1,4,4
8858000,-1.1,460.7,1.0,1,4,4
8862000,-1.2,461.4,1.0,1,4,4
8866000,-0.9,462.8,1.0,1,4,4
8870000,-0.6,463.3,1.0,1,4,4
8874000,-0.5,463.3,1.0,1,4,4
8878000,-0.4,463.5,1.0,1,4,4
8882000,-0.3,463.8,1.0,1,4,4
8886000,-0.4,463.6,1.0,1,4,4
8890000,-0.5,463.8,1.0,1,4,4
8894000,-0.8,464.0,1.0,1,4,4
8898000,-0.9,464.2,1.0,1,4,4
8902000,-1.0,464.3,1.0,1,4,4
8906000,-1.0,464.4,1.0,1,4,4
8910000,-1.3,464.5,1.0,1,4,4
8914000,-1.4,465.2,1.0,1,4,4
8918000,-1.5,465.5,1.0,1,4,4
8922000,-1.4,465.7,1.0,1,4,4
8926000,-1.6,465.8,1.0,1,4,4
8930000,-1.8,465.8,1.0,1,4,4
8934000,-2.2,465.7,1.0,1,4,4
8938000,-2.4,465.6,1.0,1,4,4
8942000,-2.4,465.5,1.0,1,4,4
8946000,-2.6,465.6,1.0,1,4,4
8950000,-2.7,465.3,1.0,1,4,4
8954000,-2.7,465.1,1.0,1,4,4
8958000,-2.9,464.5,1.0,1,4,4
8962000,-2.9,464.6,1.0,1,4,4
8966000,-3.0,464.4,1.0,1,4,4
8970000,-2.9,464.7,1.0,1,4,4
8974000,-2.8,464.7,1.0,1,4,4
8978000,-2.7,464.8,1.0,1,4,4
8982000,-2.6,465.5,1.0,1,4,4
8986000,-2.6,466.2,1.0,1,4,4
8990000,-2.5,466.3,1.0,1,4,4
8994000,-2.3,466.3,1.0,1,4,4
8998000,-2.2,466.4,1.0,1,4,4
9002000,-2.2,466.3,1.0,1,4,4
9006000,-2.2,466.2,1.0,1,4,4
9010000,-2.2,466.5,1.0,1,4,4
9014000,-2.4,466.3,1.0,1,4,4
9018000,-2.3,466.4,1.0,1,4,4
9022000,-2.4,466.4,1.0,1,4,4
9026000,-2.5,466.4,1.0,1,4,4
9030000,-2.5,466.2,1.0,1,4,4
9034000,-2.5,466.3,1.0,1,4,4
9038000,-2.6,465.7,1.0,1,4,4
9042000,-2.7,465.3,1.0,1,4,4
9046000,-2.8,465.2,1.0,1,4,4
9050000,-2.8,465.2,1.0,1,4,4
9054000,-2.8,465.1,1.0,1,4,4
9058000,-2.7,464.9,1.0,1,4,4
9062000,-2.8,464.9,1.0,1,4,4
9066000,-2.4,465.0,1.0,1,4,4
9070000,-2.1,465.3,1.0,1,4,4
9074000,-2.3,465.3,1.0,1,4,4
9078000,-2.2,465.4,1.0,1,4,4
9082000,-2.2,465.3,1.0,1,4,4
9086000,-1.8,465.8,1.0,1,4,4
9090000,-1.8,466.1,1.0,1,4,4
9094000,-1.7,466.4,1.0,1,4,4
9098000,-1.7,466.3,1.0,1,4,4
9102000,-1.4,466.3,1.0,1,4,4
9106000,-1.4,466.6,1.0,1,4,4
9110000,-1.0,466.6,1.0,1,4,4
9114000,-0.6,466.6,1.0,1,4,4
9118000,-0.3,466.5,1.0,1,4,4
9122000,0.0,466.4,1.0,1,4,4
9126000,0.2,466.5,1.0,1,4,4
9130000,0.3,466.5,1.0,1,4,4
9134000,0.4,466.0,1.0,1,4,4
9138000,0.6,466.1,1.0,1,4,4
9142000,0.5,465.9,1.0,1,4,4
9146000,0.4,465.9,1.0,1,4,4
9150000,0.0,466.1,1.0,1,4,4
9154000,-0.1,465.9,1.0,1,4,4
9158000,0.0,465.7,1.0,1,4,4
9162000,0.0,464.9,1.0,1,4,4
9166000,0.3,464.5,1.0,1,4,4
9170000,0.4,464.0,1.0,1,4,4
9174000,0.5,463.7,1.0,1,4,4
9178000,0.4,464.2,1.0,1,4,4
9182000,0.3,464.7,1.0,1,4,4
9186000,0.5,464.7,1.0,1,4,4
9190000,0.8,464.7,1.0,1,4,4
9194000,0.9,464.2,1.0,2,4,4
9198000,1.1,464.0,1.0,2,4,4
9202000,2.1,464.0,1.0,2,4,4
9206000,8.2,462.9,1.0,2,2,2
9211000,33.0,458.7,1.0,2,2,2
9215000,78.6,442.0,1.0,2,2,2
9219000,137.1,433.3,1.0,2,2,2
9223000,200.3,411.1,1.0,2,2,2
9227000,270.1,394.3,1.0,2,2,2
9231000,335.5,366.0,1.0,2,2,2
9235000,397.6,355.4,1.0,2,2,2
9239000,454.2,354.3,1.0,2,2,2
9243000,499.4,355.6,1.0,2,2,2
9246000,543.4,356.1,1.0,2,2,2
9250000,589.6,351.3,1.0,2,2,2
9254000,629.7,346.0,1.0,2,2,2
9258000,664.0,343.9,1.0,2,2,2
9262000,675.6,343.1,1.0,2,2,2
9266000,681.0,342.4,1.0,2,2,2
9270000,680.2,341.9,1.0,2,2,2
9274000,679.9,341.7,1.0,1,2,1
9278000,680.1,343.0,1.0,1,2,1
9282000,682.3,345.0,1.0,1,1,1
9286000,684.5,346.4,1.0,1,1,1
9290000,684.5,347.9,1.0,1,1,1
9294000,684.5,349.4,1.0,1,1,1
9298000,684.3,350.7,1.0,1,1,1
9302000,683.8,351.7,1.0,1,1,1
9306000,683.7,351.9,1.0,1,1,1
9311000,683.9,352.2,1.0,1,1,1
9315000,684.0,352.4,1.0,1,1,1
9319000,684.2,352.9,1.0,1,1,1
9323000,684.4,353.6,1.0,1,1,1
9327000,684.5,354.0,1.0,1,1,1
9331000,684.7,354.3,1.0,1,1,1
9335000,685.5,354.6,1.0,1,1,1
9339000,685.5,354.7,1.0,1,1,1
9342000,685.5,354.6,1.0,1,1,1
9346000,685.6,354.6,1.0,1,1,1
9350000,685.4,354.4,1.0,1,1,1
9354000,685.1,354.1,1.0,1,1,1
9358000,685.0,354.1,1.0,1,1,1
9362000,685.2,354.1,1.0,1,1,1
9366000,685.2,354.1,1.0,1,1,1
9370000,685.2,354.0,1.0,1,1,1
9374000,685.4,353.8,1.0,1,1,1
9378000,685.7,354.0,1.0,1,1,1
9382000,685.9,353.7,1.0,1,1,1
9386000,686.1,353.7,1.0,1,1,1
9390000,686.7,353.7,1.0,1,1,1
9394000,687.0,353.6,1.0,1,1,1
9398000,687.2,353.5,1.0,1,1,1
9402000,687.2,353.5,1.0,1,1,1
9406000,687.3,353.2,1.0,1,1,1
9410000,687.2,352.9,1.0,1,1,1
9414000,687.1,352.6,1.0,1,1,1
9418000,687.1,352.5,1.0,1,1,1
9422000,687.1,352.4,1.0,1,1,1
9426000,687.7,352.4,1.0,1,1,1
9430000,688.3,352.5,1.0,1,1,1
9434000,689.4,352.5,1.0,1,1,1
9438000,692.5,351.1,1.0,2,2,2
9442000,723.3,348.9,1.0,2,2,2
9446000,771.9,344.0,1.0,2,2,2
9450000,828.4,330.8,1.0,2,2,2
9454000,882.4,311.6,1.0,2,2,2
9458000,929.6,293.1,1.0,2,2,2
9462000,968.3,287.6,1.0,2,2,2
9466000,1002.1,283.2,1.0,2,2,2
9470000,1028.7,281.7,1.0,2,2,2
9474000,1053.8,280.1,1.0,2,2,2
9478000,1078.6,279.5,1.0,2,2,2
9482000,1084.6,280.1,1.0,2,2,2
9486000,1084.2,280.9,1.0,2,2,2
9490000,1084.4,281.6,1.0,1,1,1
9494000,1084.7,282.5,1.0,1,1,1
9498000,1085.4,283.4,1.0,1,1,1
9502000,1088.3,285.4,1.0,1,1,1
9506000,1090.9,286.5,1.0,1,1,1
9510000,1091.6,287.9,1.0,1,1,1
9514000,1091.9,289.6,1.0,1,1,1
9518000,1092.0,290.3,1.0,1,1,1
9522000,1092.3,292.5,1.0,1,1,1
9526000,1092.2,292.7,1.0,1,1,1
9530000,1091.7,292.9,1.0,1,1,1
9534000,1091.2,293.5,1.0,1,1,1
9538000,1091.2,294.0,1.0,1,1,1
9542000,1091.1,294.4,1.0,1,1,1
9546000,1090.9,295.7,1.0,1,1,1
9550000,1090.6,296.2,1.0,1,1,1
9554000,1090.8,296.6,1.0,1,1,1
9558000,1091.0,297.2,1.0,1,1,1
9562000,1091.1,297.4,1.0,1,1,1
9566000,1091.2,297.7,1.0,1,1,1
9570000,1091.0,297.8,1.0,1,1,1
9574000,1090.8,298.0,1.0,1,1,1
9578000,1090.9,298.2,1.0,1,1,1
9582000,1090.8,298.5,1.0,1,1,1
9586000,1090.8,299.6,1.0,1,1,1
9590000,1090.7,300.7,1.0,1,1,1
9594000,1091.1,301.1,1.0,1,1,1
9598000,1091.4,301.4,1.0,1,1,1
9602000,1091.7,302.2,1.0,1,1,1
9606000,1092.0,302.4,1.0,1,1,1
9610000,1092.2,302.6,1.0,1,1,1
9614000,1092.4,303.1,1.0,1,1,1
9618000,1092.4,303.7,1.0,1,1,1
9622000,1092.4,303.8,1.0,1,1,1
9626000,1092.3,303.8,1.0,1,1,1
9630000,1092.4,304.6,1.0,1,1,1
9634000,1092.8,305.3,1.0,1,1,1
9638000,1092.9,305.7,1.0,1,1,1
9642000,1093.2,306.0,1.0,1,1,1
9646000,1093.5,306.3,1.0,1,1,1
9650000,1093.9,306.5,1.0,1,1,1
9654000,1094.1,306.7,1.0,1,1,1
9658000,1094.2,306.9,1.0,1,1,1
9662000,1094.0,306.8,1.0,1,1,1
9666000,1093.8,306.8,1.0,1,1,1
9670000,1093.9,306.9,1.0,1,1,1
9674000,1094.0,307.1,1.0,1,1,1
9679000,1093.5,307.2,1.0,1,1,1
9683000,1093.5,307.9,1.0,1,1,1
9687000,1093.6,308.5,1.0,1,1,1
9691000,1093.7,309.1,1.0,1,1,1
9695000,1094.4,310.2,1.0,1,1,1
9699000,1094.5,310.3,1.0,1,1,1
9703000,1094.8,311.1,1.0,1,1,1
9707000,1095.2,311.4,1.0,1,1,1
9710000,1095.6,311.6,1.0,1,1,1
9714000,1096.0,312.1,1.0,1,1,1
9718000,1096.4,313.1,1.0,1,1,1
9722000,1096.5,313.6,1.0,1,1,1
9726000,1096.6,314.1,1.0,1,1,1
9730000,1097.1,314.1,1.0,1,1,1
9734000,1097.1,314.1,1.0,1,1,1
9738000,1097.2,314.1,1.0,1,1,1
9742000,1097.3,314.2,1.0,1,1,1
9746000,1097.1,313.9,1.0,1,1,1
9750000,1097.0,314.4,1.0,1,1,1
9754000,1096.8,314.9,1.0,1,2,1
9758000,1096.8,316.2,1.0,1,2,1
9762000,1097.3,320.4,1.0,2,2,2
9766000,1098.3,327.8,1.0,2,2,2
9770000,1100.9,348.8,1.0,2,2,2
9774000,1101.4,353.3,1.0,2,2,2
9778000,1102.0,357.7,1.0,2,2,2
9782000,1102.2,357.0,1.0,2,2,2
9786000,1102.0,356.3,1.0,1,1,1
9790000,1102.0,356.6,1.0,1,1,1
9794000,1101.8,356.7,1.0,1,1,1
9798000,1101.1,358.3,1.0,1,1,1
9802000,1101.0,358.5,1.0,1,1,1
9806000,1101.4,359.0,1.0,1,1,1
9810000,1101.5,358.9,1.0,1,1,1
9814000,1101.6,359.0,1.0,1,1,1
9818000,1101.7,359.1,1.0,1,1,1
9822000,1101.5,359.1,1.0,1,1,1
9826000,1101.5,359.2,1.0,1,1,1
9830000,1101.5,359.2,1.0,1,1,1
9834000,1101.7,359.3,1.0,1,1,1
9838000,1101.6,359.3,1.0,1,1,1
9842000,1101.8,359.3,1.0,1,1,1
9846000,1101.7,359.4,1.0,1,1,1
9850000,1101.6,359.2,1.0,1,1,1
9854000,1101.6,359.1,1.0,1,1,1
