%@METADATA width_px 1280.0
%@METADATA height_px 720.0
%@METADATA width_mm 400.0
%@METADATA height_mm 225.0
%@METADATA distance_mm 450.0
% Handlabelling data is arranged in 3 columns: handlabeller1 and handlabeller2 indicate the first two experts, handlabeller_final column contains the final, tie-breaking labels.
% Labels in these columns are to be interpreted as follows:
% - 0 is UNKNOWN
% - 1 is FIX (fixation)
% - 2 is SACCADE
% - 3 is SP (smooth pursuit)
% - 4 is NOISE
% 
% The number after speed, direction denotes the step size that was used for the calculation.
% Acceleration was calculated between two adjacent samples of the already low pass filtered velocity
@RELATION gaze_labels

@ATTRIBUTE time INTEGER
@ATTRIBUTE x NUMERIC
@ATTRIBUTE y NUMERIC
@ATTRIBUTE confidence NUMERIC
@ATTRIBUTE handlabeller1 INTEGER
@ATTRIBUTE handlabeller2 INTEGER
@ATTRIBUTE handlabeller_final INTEGER
@ATTRIBUTE speed_1 NUMERIC
@ATTRIBUTE direction_1 NUMERIC
@ATTRIBUTE acceleration_1 NUMERIC
@ATTRIBUTE speed_2 NUMERIC
@ATTRIBUTE direction_2 NUMERIC
@ATTRIBUTE acceleration_2 NUMERIC
@ATTRIBUTE speed_4 NUMERIC
@ATTRIBUTE direction_4 NUMERIC
@ATTRIBUTE acceleration_4 NUMERIC
@ATTRIBUTE speed_8 NUMERIC
@ATTRIBUTE direction_8 NUMERIC
@ATTRIBUTE acceleration_8 NUMERIC
@ATTRIBUTE speed_16 NUMERIC
@ATTRIBUTE direction_16 NUMERIC
@ATTRIBUTE acceleration_16 NUMERIC
@ATTRIBUTE EYE_MOVEMENT_TYPE {UNKNOWN, FIX, SACCADE, SP, NOISE, BLINK, NOISE_CLUSTER, PSO}

@DATA
14398000,113.0,564.5,1.0,1,1,1,3.4433296,-2.55,31868.87,2.3874872,3.14,3125.0,3.0200758,2.82,6250.0,2.086855,2.8,4395.64,2.201836,2.57,1104.85,SP
14402000,112.8,564.7,1.0,1,1,1,2.7011075,2.36,25769.41,3.6366205,2.74,11267.35,2.8749168,3.06,4687.5,2.644572,2.74,3787.88,2.28473,2.56,552.43,SP
14406000,112.3,564.8,1.0,1,1,1,4.86971,2.94,19764.24,3.3764799,3.0,6250.0,2.5620604,2.88,3839.45,2.5884182,2.68,1071.37,2.269068,2.68,1746.93,SP
14410000,112.1,564.8,1.0,1,1,1,1.9099898,3.14,19764.24,1.6975989,3.14,11208.34,3.1297092,2.77,4159.45,2.1281106,2.75,3214.12,1.9248877,2.62,2376.08,SP
14415000,111.9,564.8,1.0,1,1,1,1.5279919,3.14,2000.0,3.0605679,2.55,9938.08,2.246912,2.5,5998.85,2.280146,2.72,857.1,2.1674564,2.92,3443.6,SP
14419000,111.5,565.2,1.0,1,1,1,5.402215,2.36,29154.76,3.4433296,2.16,8701.36,1.7548985,2.27,4411.76,2.283202,2.61,1693.99,2.3905432,3.09,2904.21,SP
14423000,111.5,565.4,1.0,1,1,1,1.9099898,1.57,27950.85,1.0676843,1.11,20009.76,2.053621,2.52,3724.41,1.7633026,2.74,3787.88,2.3882513,3.12,390.63,SP
14427000,111.6,565.4,1.0,1,1,1,0.9549949,0.0,13975.42,1.5100379,-2.82,15625.0,1.5287559,2.25,4687.5,1.6124134,2.77,1071.37,2.4031491,-2.89,4314.59,SP
14431000,111.2,565.3,1.0,1,1,1,3.937635,-2.9,31868.87,2.784383,2.6,13975.42,1.4324924,3.14,8414.32,2.2805278,3.04,5468.55,2.5162206,-2.75,2343.75,SP
14435000,111.1,565.7,1.0,1,1,1,3.937635,1.82,36443.45,1.5100379,2.82,8838.83,1.9248877,-3.02,3493.86,2.4952106,-2.79,7223.55,2.643808,-2.65,1953.12,SP
14439000,110.9,565.4,1.0,1,1,1,3.4433296,-2.16,44194.17,2.3874872,-2.21,15625.0,2.953226,-2.9,6987.71,2.7026355,-2.72,1803.28,2.3248396,-2.63,2103.58,SP
14443000,110.8,565.3,1.0,1,1,1,1.3507448,-2.36,13975.42,4.702777,-2.72,18750.0,4.8918657,-2.47,16538.9,3.4261398,-2.48,6650.17,2.2213182,-2.61,781.25,SP
14447000,110.0,565.0,1.0,1,1,1,8.159476,-2.78,45500.69,7.870304,-2.55,21801.99,4.2386494,-2.57,5270.46,3.929613,-2.29,5702.47,2.226284,-2.63,342.37,SP
14450000,109.6,564.5,1.0,1,1,1,8.153364,-2.25,37781.86,3.8589432,-2.36,36265.59,5.414439,-2.29,15555.56,4.684059,-2.19,7603.3,2.069665,-2.59,1587.3,SP
14454000,109.5,564.5,1.0,1,1,1,0.9549949,3.14,49695.25,3.937635,-1.82,13628.87,5.818593,-1.98,11785.11,3.9452748,-2.25,5100.45,2.288168,-2.58,1430.77,SP
14458000,109.4,563.7,1.0,1,1,1,7.6995506,-1.7,50000.0,7.87527,-1.82,25769.41,4.834184,-1.92,6687.79,3.7718477,-2.24,1140.49,2.3615115,-2.63,887.33,SP
14462000,109.1,562.9,1.0,1,1,1,8.159476,-1.93,12500.0,5.769697,-2.0,15934.44,4.079738,-1.93,4941.06,2.939474,-2.15,5815.41,2.1437726,-2.64,1430.77,SP
14466000,108.9,562.6,1.0,1,1,1,3.4433296,-2.16,31868.87,0.9549949,3.14,35630.48,2.25226,-2.13,12597.28,1.7747625,-2.31,7994.79,2.2045102,-2.59,793.65,SP
14470000,108.9,562.9,1.0,1,1,1,2.8649848,1.57,39528.47,1.4324924,1.57,11267.35,0.98440874,2.9,14149.04,1.9432236,-2.4,1562.5,2.1861744,-2.55,561.2,SP
14474000,108.9,562.9,1.0,1,1,1,0.0,0.0,18750.0,1.0676843,2.68,8838.83,2.039869,1.93,11048.54,1.4523562,-2.98,7031.25,2.255698,-2.51,793.65,SP
14478000,108.7,563.0,1.0,1,1,1,2.1353686,2.68,13975.42,2.784383,2.11,12884.71,1.8645321,2.45,6629.13,1.4573222,2.53,7202.77,2.0264993,-2.46,1636.15,SP
14482000,108.6,563.4,1.0,1,1,1,3.937635,1.82,19764.24,2.7011075,2.36,4419.42,2.2010722,2.43,2209.71,1.7904243,2.21,3983.61,1.6838471,-2.63,3031.15,SP
14486000,108.3,563.4,1.0,1,1,1,2.8649848,3.14,27950.85,1.9688175,2.9,9375.0,2.0257351,2.36,1562.5,1.3347008,2.68,5524.27,1.9711094,-2.68,1961.16,SP
14490000,108.2,563.5,1.0,1,1,1,1.3507448,2.36,13975.42,1.3507448,2.36,6987.71,1.7216648,2.55,3125.0,1.3347008,2.96,2470.53,2.1552324,-2.95,3846.15,SP
14494000,108.1,563.6,1.0,1,1,1,1.3507448,2.36,0.0,1.7216648,2.16,3125.0,0.9549949,3.14,6987.71,1.5566417,-3.06,2816.84,2.7626092,-3.12,4819.22,SP
14498000,108.0,563.8,1.0,1,1,1,2.1353686,2.03,6250.0,1.3507448,-2.36,15625.0,1.3507448,-2.36,6250.0,1.7705605,-2.94,1918.93,3.2343767,-3.11,3100.87,SP
14502000,107.9,563.4,1.0,1,1,1,3.937635,-1.82,37500.0,3.4761815,-1.85,15625.0,2.3634214,-2.36,6629.13,2.1346047,-2.92,2395.66,3.880717,-3.11,4230.77,SP
14506000,107.8,563.1,1.0,1,1,1,3.0200758,-1.89,6250.0,3.3764799,-2.36,11267.35,2.5620604,-2.48,2386.17,2.837863,-2.94,4608.15,3.8421357,-3.03,1961.16,SP
14510000,107.4,562.9,1.0,1,1,1,4.270737,-2.68,19764.24,2.9711802,3.14,16085.05,3.2718127,-2.86,8574.93,4.3818984,-2.93,10107.32,3.902873,-2.82,5439.28,FIX
14515000,107.1,563.1,1.0,1,1,1,2.7545874,2.55,19697.72,3.8436637,3.03,4969.04,4.499554,-3.09,7892.0,5.5660925,-2.85,6555.55,4.127488,-2.65,3705.11,FIX
14519000,106.5,563.0,1.0,1,1,1,5.8090434,-2.98,27754.5,6.2258024,-3.06,16702.8,6.7449384,-3.11,14705.88,6.5329294,-3.02,9247.39,4.271119,-2.57,2574.7,FIX
14523000,105.8,563.0,1.0,1,1,1,6.684964,3.14,8838.83,10.072905,-3.05,25194.56,8.990322,-2.95,16648.47,6.336964,-2.98,2142.75,5.2960196,-2.44,7694.42,FIX
14527000,104.4,562.8,1.0,1,1,1,13.505537,-3.0,45500.69,11.812524,-2.9,15625.0,10.0530405,-3.07,10004.88,6.2338247,-2.76,8867.2,5.6260657,-2.42,2277.72,FIX
14531000,103.4,562.4,1.0,4,1,2,10.285678,-2.76,27950.85,10.038906,-3.09,18221.72,8.339016,-2.91,14740.6,6.6563144,-2.57,8366.79,5.467919,-2.2,8128.38,FIX
14535000,102.3,562.7,1.0,4,1,2,10.888471,2.88,44194.17,4.86971,-2.94,34516.75,6.586027,-2.38,27819.52,6.736916,-2.45,5571.15,5.260876,-2.0,7042.09,FIX
14539000,102.4,562.2,1.0,4,1,2,4.86971,-1.37,90138.78,8.608324,-1.52,60676.52,5.9878182,-1.98,16828.64,8.393641,-2.27,13804.23,11.092839,-0.67,72780.05,FIX
14543000,102.4,560.9,1.0,4,1,2,12.414934,-1.57,50389.11,10.027447,-1.57,9882.12,8.149162,-1.57,23382.81,7.863428,-2.13,8224.23,34.360332,-0.3,159268.2,FIX
14547000,102.4,560.1,1.0,4,1,2,7.6399593,-1.57,31250.0,7.659441,-1.64,16027.97,11.490881,-1.79,26034.17,7.458892,-1.7,21518.81,70.186775,-0.28,234569.38,FIX
14550000,102.3,559.5,1.0,4,1,2,7.7453904,-1.74,11111.11,13.686223,-1.98,60609.15,9.599991,-1.95,21886.35,9.2951565,-1.32,32222.2,116.54834,-0.31,405371.47,FIX
14554000,101.4,557.8,1.0,4,2,2,18.369518,-2.06,73892.28,11.793424,-2.13,17232.37,9.436496,-1.52,26874.19,27.892345,-0.49,148373.95,168.77472,-0.28,343064.7,FIX
14558000,101.0,557.4,1.0,4,2,2,5.402215,-2.36,87052.43,8.804671,-0.86,81129.72,10.788768,-1.14,26462.84,76.2105,-0.24,324526.38,196.23349,-0.32,185109.58,FIX
14562000,102.6,556.4,1.0,4,2,2,18.018845,-0.56,130503.83,18.018845,-0.56,65251.92,52.276802,-0.29,300235.9,147.28084,-0.24,465123.38,218.36684,-0.31,144937.45,FIX
14566000,104.2,555.4,1.0,4,2,2,18.018845,-0.56,0.0,97.283035,-0.24,526077.75,149.1408,-0.19,636658.8,233.01532,-0.29,563609.2,275.90222,-0.26,387316.62,FIX
14570000,122.4,551.6,1.0,4,2,2,177.55724,-0.21,1052155.5,281.5814,-0.16,1208955.0,282.8909,-0.21,876159.94,335.69864,-0.26,674334.6,325.94702,-0.22,333692.4,SACCADE
14574000,162.4,545.9,1.0,4,2,2,385.85687,-0.14,1367665.1,468.53384,-0.21,1228518.5,458.97858,-0.27,1159987.6,388.2585,-0.3,356941.5,367.5661,-0.2,277086.72,SACCADE
14578000,218.4,531.3,1.0,4,2,2,552.6739,-0.26,1144296.4,638.7285,-0.32,1179732.0,619.1469,-0.25,1049610.5,428.67584,-0.3,264531.3,387.87344,-0.19,135719.52,SACCADE
14582000,289.5,504.2,1.0,4,2,2,726.6514,-0.36,1225159.4,770.5483,-0.28,877591.0,628.5299,-0.32,289889.03,538.83905,-0.24,741046.8,395.6689,-0.18,56119.32,SACCADE
14586000,373.4,486.4,1.0,4,2,2,819.0743,-0.21,988863.75,618.3592,-0.33,1019660.25,575.8917,-0.34,348132.56,615.6638,-0.21,514865.1,420.0163,-0.13,213577.58,SACCADE
14590000,412.0,462.2,1.0,4,2,2,435.08386,-0.56,2859366.5,384.65628,-0.45,1572881.1,619.0174,-0.22,533199.56,649.89655,-0.2,233630.33,441.05215,-0.09,180067.38,SACCADE
14594000,446.1,451.7,1.0,4,2,2,340.74182,-0.3,901257.8,627.07526,-0.11,1911325.2,613.2874,-0.17,209398.31,621.19934,-0.18,202831.81,460.52032,-0.05,169546.9,SACCADE
14598000,542.5,447.5,1.0,4,2,2,921.4883,-0.04,3913608.0,862.8604,-0.05,1574085.1,681.0856,-0.08,587641.25,555.19507,-0.14,458658.62,478.68777,-0.02,151771.6,SACCADE
14602000,626.6,443.1,1.0,4,2,2,804.2493,-0.05,768851.6,735.764,-0.05,831837.2,679.8746,-0.04,156257.81,506.2405,-0.04,454730.38,484.46432,0.01,99142.03,SACCADE
14606000,696.4,439.9,1.0,4,2,2,667.2866,-0.05,896891.3,496.91135,-0.04,1564130.4,499.47876,-0.04,1180653.2,506.7501,0.07,378790.9,474.66876,0.03,88482.44,SACCADE
14610000,730.6,439.4,1.0,4,2,2,326.64304,-0.01,2231390.0,289.5304,-0.02,1357725.8,416.26126,0.13,743624.9,514.269,0.15,275651.4,449.38547,0.06,193261.1,SACCADE
14615000,764.6,438.5,1.0,4,2,2,259.84952,-0.03,350172.8,357.99014,0.33,693265.7,362.28152,0.33,502858.28,448.64172,0.24,415251.03,415.3819,0.12,218846.25,SACCADE
14619000,810.3,467.0,1.0,4,2,2,514.3461,0.56,2161504.8,478.00586,0.57,1018272.6,390.5257,0.47,388371.75,394.91293,0.35,462764.1,383.17642,0.17,254239.6,SACCADE
14623000,848.7,492.8,1.0,4,2,2,441.80243,0.59,486457.22,434.69458,0.6,296628.2,441.79974,0.59,457643.84,350.8292,0.45,367969.75,369.13797,0.23,160802.81,SACCADE
14627000,885.3,518.6,1.0,4,2,2,427.6414,0.61,112500.0,405.7013,0.6,189829.28,395.63034,0.6,305391.8,333.0411,0.51,185226.89,356.474,0.26,115704.81,SACCADE
14631000,918.6,541.1,1.0,4,2,2,383.801,0.59,291681.56,356.56644,0.61,321571.47,343.83636,0.57,346987.6,324.72845,0.59,170064.44,305.3371,0.32,357020.12,SACCADE
14635000,946.7,561.1,1.0,4,2,2,329.3846,0.62,360609.28,282.46115,0.53,510992.44,272.7278,0.57,465428.34,289.78366,0.59,228881.05,263.24893,0.38,300101.97,SACCADE
14639000,969.7,570.9,1.0,4,2,2,238.75638,0.4,712746.7,189.55197,0.5,609318.94,207.65868,0.58,426379.3,244.67198,0.58,295509.22,230.97774,0.45,234518.52,SACCADE
14643000,981.5,580.2,1.0,4,2,2,143.48149,0.67,700697.2,134.19818,0.7,416798.16,177.00294,0.56,202793.98,201.26784,0.57,284846.44,215.7895,0.48,110553.09,SACCADE
14647000,991.2,589.0,1.0,4,2,2,125.0753,0.74,134918.95,163.49971,0.64,201426.88,138.96857,0.61,254405.62,158.37941,0.55,281462.0,200.10887,0.51,109674.35,SACCADE
14650000,1005.6,598.0,1.0,4,2,2,216.22575,0.56,835372.5,145.66309,0.52,223200.8,125.043594,0.57,131280.48,123.978966,0.49,309500.03,158.55856,0.47,367698.72,SACCADE
14654000,1014.4,602.2,1.0,4,2,2,93.12041,0.45,812500.0,92.25098,0.46,352124.62,106.16717,0.48,138694.31,103.39386,0.45,138054.06,124.45723,0.39,233937.73,SACCADE
14658000,1022.9,606.6,1.0,4,2,2,91.405624,0.48,22534.7,71.80415,0.42,135208.17,75.58097,0.33,218439.69,91.7987,0.36,94330.71,93.19757,0.27,222323.62,SACCADE
14662000,1028.1,608.4,1.0,4,2,2,52.550697,0.33,262574.38,60.775494,0.14,141731.77,74.771515,0.16,84273.67,76.960365,0.17,144624.9,68.93115,0.09,184102.11,SACCADE
14666000,1035.5,608.4,1.0,4,2,2,70.669624,0.0,177658.38,82.29726,-0.06,169932.2,67.56627,-0.0,90840.26,49.751415,-0.25,245302.06,52.200787,-0.21,161590.84,SACCADE
14670000,1045.3,607.3,1.0,4,2,2,94.17739,-0.11,165004.73,75.51412,-0.12,53125.0,62.84592,-0.35,151457.77,46.213734,-0.83,180197.95,42.046513,-0.48,105382.63,SACCADE
14674000,1051.2,606.5,1.0,4,2,2,56.860397,-0.13,244470.1,52.361607,-0.82,319377.44,54.410645,-1.07,272947.84,55.7484,-1.3,166254.66,39.792725,-0.7,59463.6,SACCADE
14678000,1052.8,599.3,1.0,4,2,2,70.43699,-1.35,481898.9,83.65832,-1.78,448575.78,78.265656,-1.69,303543.8,65.9424,-1.47,96080.8,42.33034,-0.83,39653.73,SACCADE
14683000,1047.2,587.2,1.0,4,2,2,101.86396,-2.0,328316.9,123.00105,-1.98,232580.8,109.6422,-1.89,192182.88,76.14824,-1.62,76286.64,48.63178,-0.68,48226.35,SACCADE
14687000,1041.3,572.7,1.0,4,2,2,149.49873,-1.96,314051.16,139.94495,-1.97,111132.81,115.332825,-1.95,59062.02,81.185265,-1.76,78100.15,45.17966,-0.76,32116.88,SACCADE
14691000,1035.8,560.2,1.0,4,2,2,130.41907,-1.99,127475.49,106.8028,-1.92,220284.8,112.11678,-1.9,48206.38,82.69339,-1.83,40916.1,38.692574,-0.85,49368.88,SACCADE
14695000,1033.6,551.7,1.0,4,2,2,83.84932,-1.82,324097.3,85.31199,-1.77,168460.4,84.72371,-1.83,184116.61,74.17904,-1.79,60606.06,33.2067,-1.03,55216.47,SACCADE
14699000,1032.2,542.7,1.0,4,2,2,86.98323,-1.73,58962.38,63.858215,-1.68,148165.88,54.699055,-1.71,204060.34,56.618595,-1.08,315463.4,29.128109,-1.2,43436.73,SACCADE
14703000,1032.2,538.4,1.0,4,2,2,41.06478,-1.57,306505.0,24.944468,-1.47,259995.48,38.143642,-1.22,180365.56,44.37823,-0.67,155094.7,25.582787,-1.39,42504.6,SACCADE
14707000,1032.7,537.5,1.0,4,2,2,9.832246,-1.06,214785.5,33.932495,-0.24,227953.7,94.01581,0.11,605819.5,37.06679,-0.07,163548.7,23.638798,-1.56,28803.13,SACCADE
14711000,1039.1,536.7,1.0,4,2,2,61.59526,-0.12,368802.97,203.82722,0.25,1142856.6,99.70719,0.31,132045.88,30.823416,0.37,105943.31,17.39504,-1.63,41906.25,SACCADE
14714000,1068.9,546.7,1.0,4,2,2,400.246,0.32,3017152.5,181.74089,0.42,346671.9,99.1514,0.55,212684.2,36.168713,0.76,122528.76,9.264978,-1.32,78582.26,SACCADE
14718000,1069.5,550.3,1.0,4,2,2,34.853874,1.41,2520351.2,55.95086,1.84,1189998.9,76.29989,0.93,261963.73,41.555264,0.91,51839.22,5.8289065,0.05,64930.39,SACCADE
14722000,1065.8,558.0,1.0,4,2,2,81.58369,2.02,371336.28,78.31684,2.45,297925.78,53.702034,2.33,558539.75,43.202057,0.99,24908.78,12.35878,0.74,56962.07,SACCADE
14726000,1056.9,560.8,1.0,4,2,2,89.10141,2.84,446558.03,63.841793,2.76,171988.6,53.275345,2.42,30014.64,43.8908,1.22,65422.07,16.846493,0.94,34907.1,SACCADE
14730000,1053.4,563.0,1.0,4,2,2,39.47949,2.58,339576.94,28.369843,2.33,260295.81,39.607075,2.58,101382.05,37.387287,2.18,247353.86,21.753637,1.08,36561.81,FIX
14734000,1052.8,565.1,1.0,4,2,2,20.857471,1.85,181357.73,20.128618,1.96,79118.68,26.245934,2.12,129922.6,35.21792,2.25,22548.23,24.067019,1.14,17500.85,FIX
14738000,1051.8,566.9,1.0,4,2,2,19.664492,2.08,31250.0,25.522812,1.87,37500.0,23.162445,1.82,51562.5,26.180994,2.32,60802.13,24.394772,1.17,4524.51,FIX
14742000,1051.2,570.2,1.0,4,2,2,32.031677,1.75,97026.09,26.538544,1.72,27950.85,19.863512,1.8,21763.11,18.047112,2.05,65717.94,23.538332,1.35,29581.46,FIX
14746000,1051.0,572.4,1.0,4,2,2,21.096601,1.66,73154.37,14.396357,1.67,79672.18,17.118475,1.71,21021.29,14.586973,1.94,25626.91,21.086287,2.24,125647.44,FIX
14750000,1050.9,573.2,1.0,4,2,2,7.6995506,1.7,87722.93,7.6995506,1.7,43861.47,10.04158,1.89,48663.79,12.242271,1.98,15799.8,19.580452,2.33,15789.31,FIX
14754000,1050.8,574.0,1.0,4,1,2,7.6995506,1.7,0.0,6.7529597,2.36,31250.0,6.7529597,2.36,33108.78,9.890692,1.98,15388.84,14.929245,2.44,32881.8,FIX
14758000,1049.9,574.2,1.0,4,1,2,8.804671,2.92,62500.0,8.804671,2.92,31250.0,6.1008897,2.61,11375.17,6.862593,2.27,25194.56,10.206222,2.24,34785.9,FIX
14762000,1049.0,574.4,1.0,1,1,1,8.804671,2.92,0.0,5.906452,2.9,19008.63,5.619572,2.93,12597.28,5.287616,2.65,18036.56,8.4513235,2.2,11722.89,FIX
14766000,1048.7,574.5,1.0,1,1,1,3.0200758,2.82,38017.27,2.434855,2.94,22750.34,5.8090434,2.98,2209.71,5.2001386,2.85,6887.94,7.526124,2.25,6447.33,FIX
14770000,1048.5,574.5,1.0,1,1,1,1.9099898,3.14,8838.83,5.7498336,3.06,21875.0,4.542338,3.09,9110.86,5.1141887,3.05,6860.14,7.0230327,2.36,6447.33,FIX
14774000,1047.5,574.6,1.0,1,1,1,9.597699,3.04,50389.11,6.684964,3.14,6987.71,4.7188206,3.14,1967.0,4.4048185,3.09,4791.33,6.0187597,2.52,9262.77,FIX
14778000,1047.1,574.5,1.0,1,1,1,3.937635,-2.9,39528.47,3.8436637,-3.03,18954.64,4.724169,-3.09,1470.59,4.7516727,3.09,2272.73,5.598944,2.7,7398.22,FIX
14783000,1046.6,574.5,1.0,1,1,1,3.8199797,3.14,5000.0,3.001358,-3.0,4444.44,3.1778412,-3.0,8318.9,4.5675497,2.99,2710.39,6.417566,2.78,4961.39,FIX
14787000,1046.4,574.4,1.0,1,1,1,2.1353686,-2.68,13975.42,2.434855,-2.94,3835.19,4.948784,3.1,12564.71,6.0901933,2.99,9964.35,6.374018,2.74,1386.75,FIX
14791000,1046.1,574.4,1.0,1,1,1,2.8649848,3.14,8838.83,7.2258735,3.01,32625.96,4.5301137,2.82,8964.11,5.637908,2.81,7575.76,5.993166,2.7,3171.62,FIX
14795000,1044.9,574.6,1.0,1,1,1,11.618087,2.98,57622.15,7.050154,2.65,16828.64,7.706809,2.86,20846.35,5.9125643,2.74,3123.56,6.021434,2.71,543.93,FIX
14799000,1044.8,575.1,1.0,1,1,1,4.86971,1.77,71260.96,8.339016,2.73,9375.0,8.765707,2.63,14149.04,7.6964946,2.73,11688.77,6.181873,2.72,1153.85,FIX
14803000,1043.3,575.3,1.0,1,1,1,14.451747,3.01,89486.38,10.48317,2.62,15625.0,7.49671,2.49,11048.54,8.078876,2.55,9663.53,6.519941,2.65,3545.98,FIX
14807000,1042.9,576.2,1.0,1,1,1,9.405554,1.99,81490.03,7.1624618,2.21,31405.86,10.891143,2.69,25048.78,8.166352,2.48,3493.86,6.006918,2.61,3846.15,FIX
14811000,1042.4,576.5,1.0,1,1,1,5.5683846,2.6,38017.27,11.349923,2.75,41692.7,9.1412115,2.28,28683.69,7.905066,2.47,1746.93,5.775045,2.6,1585.81,FIX
14815000,1040.7,577.1,1.0,1,1,1,17.216267,2.8,77308.23,11.147465,2.33,31250.0,7.773277,2.31,9110.86,8.112109,2.57,5002.44,5.4980965,2.58,1899.24,FIX
14819000,1040.8,578.2,1.0,1,1,1,10.54811,1.48,116759.64,7.1624618,1.57,50389.11,8.315331,2.46,8414.32,7.5987034,2.38,10186.25,5.0121956,2.54,3518.88,FIX
14823000,1040.7,578.6,1.0,1,1,1,3.937635,1.82,45500.69,5.769697,2.71,46456.46,5.5737324,2.33,18879.76,6.6035986,2.43,6987.71,4.7791767,2.52,1636.15,FIX
14827000,1039.7,578.7,1.0,1,1,1,9.597699,3.04,59292.71,7.6995506,3.02,18221.72,6.161245,2.52,8414.32,5.7620573,2.44,5524.27,4.138184,2.46,4524.51,FIX
14831000,1039.1,578.8,1.0,1,1,1,5.8090434,2.98,25000.0,6.7529597,2.36,31250.0,5.5683846,2.6,4941.06,3.561367,2.26,15388.84,3.8203616,2.51,2509.74,FIX
14835000,1038.7,579.7,1.0,1,1,1,9.405554,1.99,51538.82,5.142839,1.95,18750.0,3.2122207,2.41,16312.98,1.8484881,2.5,11891.58,3.0445237,2.37,6005.06,FIX
14839000,1038.7,579.8,1.0,1,1,1,0.9549949,1.57,55901.7,0.47749746,-1.57,36577.19,1.6017175,2.03,11899.65,1.3270609,2.76,4342.87,2.5330284,2.41,3413.62,FIX
14843000,1038.7,579.6,1.0,1,1,1,1.9099898,-1.57,18750.0,1.9688175,-1.33,9882.12,2.7545874,-0.59,27622.24,0.27542052,2.03,7435.12,1.9031138,2.11,5965.59,FIX
14847000,1038.8,579.4,1.0,1,1,1,2.1353686,-1.11,6250.0,5.6184263,-0.51,29508.22,3.2611167,-0.67,3726.78,0.7391661,0.0,5871.06,1.7915705,1.15,11111.11,FIX
14850000,1039.6,579.1,1.0,1,1,1,10.879301,-0.36,82261.63,5.374711,-0.42,4761.9,2.9035666,-0.66,3142.7,1.6578712,-0.73,10590.17,2.23507,0.6,10352.99,FIX
14854000,1039.7,579.0,1.0,1,1,1,1.3507448,-0.79,63259.28,0.9549949,-1.57,33132.1,2.7545874,-0.59,1666.67,1.6762071,-0.63,1140.49,12.030262,0.16,65765.52,FIX
14858000,1039.6,578.9,1.0,1,1,1,1.3507448,-2.36,12500.0,0.9549949,-1.57,0.0,0.754828,-1.25,14449.54,2.6342578,-0.19,8685.75,24.92995,0.26,85135.64,FIX
14862000,1039.7,578.8,1.0,1,1,1,1.3507448,-0.79,12500.0,0.6753724,-0.79,4419.42,0.23874873,0.0,4687.5,3.8516855,0.13,10327.62,30.163706,0.28,34624.89,FIX
14866000,1039.7,578.8,1.0,1,1,1,0.0,0.0,8838.83,1.0676843,1.11,9375.0,2.953226,0.24,17815.24,5.1676683,0.27,9580.79,31.96368,0.24,14725.06,FIX
14870000,1039.8,579.0,1.0,1,1,1,2.1353686,1.11,13975.42,5.589012,0.35,31868.87,5.769697,0.43,19072.74,24.409286,0.13,126340.38,30.228264,0.26,11718.75,FIX
14874000,1040.8,579.2,1.0,1,1,1,9.7390375,0.2,56250.0,10.730323,0.36,33657.28,10.021335,0.34,28135.21,48.40258,0.25,159256.77,28.425615,0.27,12115.67,FIX
14878000,1041.9,579.8,1.0,1,1,2,11.966086,0.5,25769.41,13.961643,0.34,21226.04,47.16032,0.13,244865.1,57.83258,0.29,63020.1,28.310633,0.27,781.25,FIX
14883000,1043.9,580.3,1.0,1,1,2,15.750158,0.24,26925.82,79.82343,0.11,347243.12,91.17871,0.25,233978.69,61.12884,0.26,19030.69,27.640226,0.28,3748.63,SACCADE
14887000,1060.6,581.8,1.0,2,2,2,160.1263,0.09,946250.8,178.1161,0.24,652107.4,106.88799,0.28,104577.33,57.63929,0.28,23497.06,28.220098,0.28,3830.74,SACCADE
14891000,1080.1,589.3,1.0,2,2,2,199.52325,0.37,413823.62,139.57632,0.39,295605.84,115.46844,0.26,59294.13,52.920853,0.29,31290.72,28.900438,0.28,4453.81,SACCADE
14895000,1087.6,593.0,1.0,2,2,2,79.86623,0.46,786705.94,52.87081,0.29,570224.75,69.64969,0.38,308588.8,51.326775,0.28,10925.91,29.08227,0.29,1746.93,SACCADE
14899000,1090.7,592.5,1.0,2,2,2,29.987604,-0.16,380172.66,1.9688175,-1.33,346875.0,12.912294,0.59,373564.97,50.815662,0.28,3347.12,29.283201,0.3,2103.58,SACCADE
14903000,1087.7,592.6,1.0,2,2,2,28.66589,3.11,383089.8,29.143005,-3.11,193850.78,7.706809,-2.86,133472.62,32.79758,0.4,122233.85,29.151411,0.3,873.46,SACCADE
14907000,1084.6,592.3,1.0,2,2,2,29.743126,-3.05,25769.41,15.465188,-2.99,91108.62,14.118645,-3.07,44442.07,8.322207,0.48,160388.61,28.453882,0.3,4572.15,SACCADE
14911000,1084.5,592.1,1.0,2,2,1,2.1353686,-2.03,187604.14,1.3507448,-0.79,106662.8,6.699098,-2.99,48855.94,1.524172,-2.9,64213.0,27.616543,0.31,5872.38,SACCADE
14915000,1084.8,592.1,1.0,1,1,1,2.8649848,0.0,27950.85,3.3195624,0.17,18078.98,3.8283837,0.07,68839.59,5.1252666,2.97,24738.49,26.752464,0.3,5690.55,FIX
